Label Name;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance
001669.txt;0.0;202.0;330.76;374.0;3.47
001669.txt;519.33;186.05;565.04;221.09;32.34
005436.txt;0.0;213.22;249.5;374.0;8.15
005436.txt;349.39;200.34;489.72;302.32;13.28
005436.txt;166.03;203.68;358.57;313.12;12.39
005436.txt;1176.91;164.25;1241.0;277.93;11.38
005436.txt;491.11;192.18;544.68;239.49;27.14
005436.txt;534.22;191.31;562.98;218.0;44.9
005436.txt;634.73;185.37;731.24;223.65;32.55
005436.txt;612.36;186.95;678.15;214.65;46.28
006756.txt;0.0;182.02;37.81;235.27;20.9
006756.txt;171.81;174.76;278.0;217.78;31.99
006756.txt;115.48;184.1;218.11;218.03;36.94
006756.txt;373.56;174.43;460.16;202.6;45.18
006756.txt;838.86;171.42;904.65;194.77;48.1
006059.txt;501.11;171.51;548.69;210.92;32.99
006059.txt;284.97;182.94;330.19;207.46;48.29
006059.txt;539.49;178.36;565.89;199.06;53.51
006059.txt;375.02;180.27;403.86;197.97;66.47
006059.txt;556.98;174.57;575.88;192.56;71.93
006059.txt;585.55;175.66;622.69;212.66;34.21
003497.txt;118.6;189.39;450.21;373.07;7.57
003497.txt;651.6;165.38;727.66;221.36;21.6
003497.txt;412.17;173.05;512.7;245.39;16.44
003497.txt;718.48;160.48;947.51;322.2;9.15
003497.txt;625.54;165.3;658.7;192.76;38.34
005560.txt;720.35;182.64;924.06;312.32;10.26
005560.txt;357.74;195.26;472.04;267.82;16.5
005560.txt;664.08;181.28;737.35;238.38;20.55
005560.txt;441.1;182.11;513.19;235.15;25.81
005560.txt;496.24;182.95;534.29;214.49;39.68
005560.txt;639.71;177.89;680.93;211.9;36.33
004287.txt;0.0;182.94;90.11;232.11;24.51
004287.txt;0.0;200.68;341.77;374.0;5.38
004287.txt;519.52;177.84;557.22;208.27;39.88
004287.txt;555.1;180.23;575.85;198.99;61.11
004287.txt;588.89;177.73;634.25;222.91;28.42
003194.txt;58.56;194.88;358.1;350.94;9.08
003194.txt;967.74;198.09;1241.0;374.0;4.15
003194.txt;301.34;188.08;446.6;271.89;14.67
003194.txt;797.5;184.2;1026.73;322.65;9.7
003194.txt;387.59;185.71;491.33;243.31;20.09
003194.txt;729.67;177.81;862.27;262.97;14.92
003194.txt;506.24;179.23;548.37;210.13;35.9
003194.txt;709.19;177.2;792.0;237.62;19.94
003194.txt;699.19;175.81;758.52;222.24;25.45
003194.txt;685.93;175.76;737.02;213.18;30.98
000053.txt;173.62;180.91;429.48;359.85;8.15
000053.txt;707.54;185.88;834.49;271.76;14.21
000053.txt;444.83;180.67;519.74;231.01;20.88
000053.txt;499.17;171.42;546.19;212.24;28.91
000053.txt;653.39;176.6;706.53;216.76;29.57
000053.txt;526.94;173.21;563.54;203.04;38.08
004392.txt;0.0;203.69;212.88;374.0;4.97
004392.txt;145.34;194.45;385.77;321.09;10.53
004392.txt;902.74;194.33;1241.0;374.0;5.49
004392.txt;314.61;189.96;455.17;266.08;15.98
004392.txt;761.35;181.15;977.43;307.86;10.74
004392.txt;484.12;180.75;535.02;215.99;31.72
004392.txt;724.69;180.98;839.89;259.64;15.76
004392.txt;708.19;178.9;783.7;235.13;21.32
004392.txt;690.2;179.34;752.98;222.87;26.91
004392.txt;505.23;179.02;550.29;210.59;36.33
004392.txt;688.64;178.69;735.77;214.32;32.33
001236.txt;204.63;185.94;290.87;223.36;31.64
001236.txt;327.16;184.42;376.76;208.21;44.64
005721.txt;638.5;172.42;682.39;201.87;39.76
005721.txt;20.53;189.86;246.94;261.18;17.4
005721.txt;221.06;185.74;508.35;329.8;9.51
005721.txt;390.54;182.38;462.46;220.23;31.24
005721.txt;489.46;180.75;530.52;205.48;45.8
006178.txt;426.74;181.24;454.94;198.14;69.68
000683.txt;599.17;178.48;626.98;205.97;45.57
000683.txt;396.65;185.64;438.27;210.4;44.58
000683.txt;453.98;183.67;489.51;207.66;44.25
000683.txt;504.39;182.39;524.74;198.08;68.1
006629.txt;940.56;172.64;1241.0;374.0;3.46
006629.txt;475.48;186.58;569.76;249.55;17.92
006629.txt;680.7;175.03;731.61;211.9;31.67
006629.txt;536.04;180.79;589.84;222.75;26.86
006629.txt;709.03;173.21;790.14;238.63;19.69
006629.txt;666.73;175.6;692.32;197.03;48.57
004832.txt;508.62;183.03;529.53;200.54;59.24
004832.txt;524.27;177.91;586.03;233.65;22.85
004832.txt;406.18;179.61;482.83;243.31;20.03
004832.txt;79.7;189.15;271.76;276.53;14.56
004832.txt;0.0;188.63;170.16;261.11;16.71
004832.txt;293.36;185.03;368.5;229.38;25.88
004832.txt;350.79;183.86;400.65;215.92;34.95
004832.txt;266.38;186.01;319.93;215.25;37.31
001400.txt;324.54;180.64;400.63;217.54;31.51
001625.txt;582.18;180.44;620.92;215.8;34.83
001625.txt;26.95;190.94;398.79;375.0;7.27
001625.txt;34.6;188.4;272.83;290.94;12.42
001625.txt;325.4;187.89;416.14;237.47;22.83
001625.txt;440.14;188.24;528.38;247.0;19.61
001625.txt;405.88;182.22;463.57;217.11;32.35
001625.txt;488.6;184.43;535.71;215.55;35.02
001625.txt;0.0;186.61;147.75;274.86;14.55
001625.txt;119.34;186.89;259.12;245.01;21.27
001625.txt;293.8;187.22;362.8;220.37;31.95
001925.txt;554.66;173.72;628.57;241.11;19.17
001925.txt;461.28;184.21;530.84;231.19;22.63
001925.txt;491.71;178.27;544.16;216.91;29.48
001925.txt;513.48;175.62;554.49;210.49;36.16
003619.txt;565.83;173.97;617.08;223.57;25.27
003619.txt;439.21;183.67;485.11;214.47;35.38
003619.txt;526.35;177.74;557.26;201.59;46.74
000056.txt;540.1;181.59;571.5;205.22;48.54
003689.txt;579.61;180.6;606.49;207.17;47.1
001482.txt;294.41;183.95;436.78;230.6;24.52
001482.txt;517.25;180.3;566.0;194.82;70.59
003195.txt;311.99;180.03;401.57;220.5;28.23
003195.txt;700.43;175.88;732.87;203.59;39.76
003195.txt;820.67;169.79;864.79;185.01;69.96
003195.txt;884.02;167.71;932.04;185.2;68.43
002897.txt;0.0;185.69;46.53;333.08;7.6
002897.txt;0.0;182.03;139.13;311.1;10.2
002897.txt;107.55;184.09;245.47;257.95;15.51
002897.txt;174.32;180.86;346.81;245.85;18.32
002897.txt;390.33;177.49;447.01;217.01;30.12
002897.txt;413.04;177.18;464.9;209.76;35.08
005549.txt;0.0;211.65;317.24;374.0;3.99
005549.txt;563.65;179.78;583.98;195.77;70.41
000129.txt;53.08;185.99;265.42;288.46;14.58
000129.txt;301.7;185.67;399.78;235.31;24.02
000129.txt;385.9;175.79;451.78;221.27;30.74
000129.txt;429.43;183.6;476.76;214.77;35.85
000129.txt;451.47;178.0;500.72;211.1;40.69
000129.txt;497.01;180.44;532.54;203.57;50.21
003272.txt;581.79;178.24;598.03;191.1;73.25
003272.txt;381.09;182.32;447.75;222.3;29.73
003272.txt;477.88;177.76;508.35;199.48;51.95
002937.txt;717.15;172.1;904.5;298.04;10.66
002937.txt;273.22;168.02;446.63;246.18;17.76
002937.txt;546.91;173.24;572.27;194.53;54.94
001274.txt;921.9;123.13;1241.0;374.0;2.61
001274.txt;762.17;179.28;1074.19;370.68;7.8
001274.txt;651.62;183.48;763.32;255.54;16.56
001274.txt;340.29;190.78;428.12;249.42;19.25
001274.txt;604.86;173.05;680.52;229.73;23.66
001274.txt;557.25;181.77;602.52;213.96;35.72
001274.txt;536.14;183.52;568.65;208.24;45.47
002066.txt;554.2;180.44;580.57;198.58;60.28
000852.txt;406.46;187.77;497.51;254.53;17.48
000852.txt;529.45;177.68;564.3;204.79;41.53
006563.txt;979.17;174.72;1073.42;251.87;17.33
006563.txt;889.87;177.52;939.42;208.01;36.76
001358.txt;914.2;168.07;1223.0;301.71;7.92
001358.txt;712.41;168.74;841.24;208.98;26.51
005184.txt;471.2;180.84;554.37;244.73;19.94
005184.txt;667.84;181.43;724.36;227.38;27.51
001333.txt;240.21;189.76;473.04;353.44;8.38
001333.txt;734.55;175.37;984.05;351.7;8.56
001333.txt;697.7;184.68;821.87;272.94;13.18
001333.txt;523.97;173.29;568.27;210.23;32.82
002831.txt;825.77;185.15;1241.0;374.0;5.03
002831.txt;616.01;197.62;700.62;257.2;19.79
002831.txt;553.35;192.12;632.58;227.48;35.08
002831.txt;685.1;188.03;772.48;227.62;31.32
002831.txt;752.48;188.26;830.09;223.11;34.31
002831.txt;822.69;189.35;879.55;218.32;37.16
002831.txt;861.67;182.9;927.38;216.12;40.15
004365.txt;529.21;178.37;570.28;209.38;37.58
006822.txt;389.28;195.86;531.07;288.8;13.21
006822.txt;664.64;178.24;722.08;221.74;27.18
006822.txt;487.55;187.62;556.85;240.73;22.18
006822.txt;703.73;175.89;821.88;266.37;14.79
006822.txt;645.24;179.75;673.52;203.49;44.02
005292.txt;731.78;174.81;985.59;270.26;13.06
001601.txt;257.98;203.91;427.04;329.07;11.41
001601.txt;552.99;188.65;580.04;210.88;56.73
001776.txt;368.8;156.12;512.85;266.69;16.13
005054.txt;0.0;204.32;389.66;374.0;4.12
005054.txt;826.02;187.78;1241.0;374.0;5.11
005054.txt;461.91;191.98;536.89;255.42;19.09
005054.txt;665.15;182.31;746.1;249.39;19.71
005054.txt;540.24;186.84;572.92;214.79;43.68
000913.txt;131.39;187.38;333.39;259.6;16.3
000913.txt;204.98;179.24;383.71;241.38;18.97
000913.txt;357.74;172.66;469.97;219.86;30.58
000913.txt;465.96;177.56;524.05;200.87;49.18
002494.txt;0.0;167.96;257.76;295.9;11.77
002494.txt;366.94;176.63;465.05;214.76;30.41
002519.txt;713.43;161.35;758.36;181.84;58.48
002519.txt;556.93;188.08;721.79;338.53;8.59
002519.txt;569.0;177.95;656.71;252.94;15.57
006904.txt;595.64;178.56;620.66;202.36;49.18
006904.txt;0.0;204.71;410.3;374.0;5.56
006904.txt;990.95;180.3;1241.0;374.0;1.69
006904.txt;815.7;168.89;1193.48;374.0;5.61
006904.txt;688.34;180.42;802.87;262.03;15.34
006904.txt;651.0;178.99;696.01;216.86;30.66
006904.txt;672.3;177.43;747.79;239.2;20.46
006904.txt;314.93;191.3;405.98;224.38;35.34
006904.txt;193.7;193.07;296.45;227.6;35.34
006904.txt;638.29;178.7;666.18;201.81;49.12
006442.txt;593.6;173.96;617.44;196.9;54.38
006442.txt;119.89;195.28;217.19;233.56;29.49
000280.txt;265.17;193.28;330.23;223.5;39.7
007160.txt;582.44;176.5;622.04;214.17;31.75
007160.txt;598.34;171.2;630.85;205.1;40.18
007160.txt;985.76;194.23;1241.0;374.0;2.08
007160.txt;812.44;183.68;1149.66;374.0;6.84
007160.txt;678.56;167.19;757.76;236.17;20.46
007160.txt;0.0;190.36;248.22;305.57;11.86
007160.txt;665.17;175.14;713.18;216.61;28.46
007160.txt;645.03;173.71;674.04;200.52;45.17
002574.txt;0.0;200.92;303.57;369.0;3.35
002574.txt;463.64;173.09;492.86;192.18;58.92
004451.txt;322.63;193.48;436.83;282.96;14.49
004451.txt;530.84;182.65;556.66;203.33;59.79
004316.txt;538.5;179.12;585.35;220.93;26.96
004900.txt;297.08;189.19;451.8;266.34;16.77
004900.txt;159.67;168.15;345.2;266.02;17.44
004900.txt;543.99;173.79;612.06;223.3;22.88
004900.txt;910.12;175.08;1079.55;254.8;15.97
004900.txt;721.0;164.11;765.0;203.9;33.28
004900.txt;1003.99;162.54;1195.32;247.92;16.17
004900.txt;1127.28;176.29;1241.0;248.17;15.34
004900.txt;0.0;192.54;162.41;266.17;18.29
006580.txt;1076.8;176.87;1212.83;219.42;29.64
004428.txt;436.72;175.65;545.7;229.04;20.99
000835.txt;543.59;181.61;571.93;204.06;51.84
001685.txt;815.22;172.08;911.67;236.95;19.23
001685.txt;899.78;174.45;1017.82;231.57;18.85
001685.txt;0.0;188.25;140.87;245.0;23.87
000495.txt;0.0;201.39;303.95;369.0;3.35
000495.txt;848.8;158.06;1003.94;205.86;23.99
000495.txt;437.74;172.25;468.83;198.43;41.28
000495.txt;267.05;175.3;337.17;211.82;34.25
006728.txt;842.23;151.4;1241.0;374.0;3.84
006728.txt;36.81;189.3;303.25;332.72;9.5
006728.txt;675.08;179.57;746.34;237.74;21.28
006728.txt;654.19;172.82;714.46;224.65;26.35
006728.txt;546.82;172.58;568.02;194.54;63.54
006780.txt;580.09;183.86;603.36;202.59;55.69
006780.txt;0.0;190.25;276.46;375.0;7.02
006780.txt;666.65;182.1;816.82;287.52;13.06
006780.txt;296.38;190.58;418.31;263.24;16.02
006780.txt;387.35;188.12;462.72;238.36;22.4
006780.txt;539.1;181.08;584.44;222.61;29.66
006780.txt;316.96;184.59;388.64;223.81;28.77
006780.txt;462.1;184.64;495.09;210.68;42.48
006780.txt;475.27;182.75;502.53;203.88;51.7
000668.txt;1169.76;184.69;1241.0;374.0;2.61
000668.txt;452.37;162.7;723.79;270.96;13.35
000668.txt;0.0;163.89;29.07;205.36;25.56
000668.txt;1204.53;175.64;1241.0;292.02;10.71
000668.txt;837.18;176.05;957.38;233.84;20.02
000668.txt;983.05;165.46;1061.76;207.13;28.64
001674.txt;593.55;171.96;654.78;221.7;21.74
001674.txt;263.86;177.73;477.07;274.56;12.13
001674.txt;391.62;167.72;503.85;224.66;20.22
001674.txt;421.29;168.5;529.63;216.61;23.21
001674.txt;464.03;168.23;551.17;202.35;30.88
001674.txt;854.18;188.69;1198.67;362.11;7.97
001674.txt;766.21;183.29;921.15;271.79;13.3
001674.txt;726.52;162.37;833.55;237.76;18.6
001674.txt;783.83;165.7;895.08;208.48;30.31
001674.txt;0.0;172.73;195.34;290.84;10.25
001674.txt;142.14;168.95;314.48;243.62;15.61
001674.txt;601.22;166.35;637.18;199.16;35.52
001674.txt;256.7;168.07;359.91;226.09;20.04
001674.txt;0.0;167.66;56.69;237.84;15.6
006297.txt;593.71;170.42;626.22;201.72;40.26
006297.txt;400.54;179.21;437.28;200.95;52.07
002151.txt;574.98;176.99;613.2;211.85;35.28
002151.txt;280.18;182.52;383.87;238.89;21.16
001265.txt;674.68;179.47;797.89;221.32;26.64
001265.txt;646.9;179.24;707.53;202.03;48.82
004364.txt;432.84;188.26;465.79;209.35;60.05
003433.txt;70.34;179.95;336.41;312.25;10.11
003433.txt;311.74;163.08;423.36;233.22;19.01
006599.txt;565.26;172.08;598.0;197.99;44.98
006599.txt;205.65;177.15;293.47;227.78;22.52
006599.txt;489.25;168.27;511.25;189.4;57.99
003113.txt;0.0;226.51;124.05;374.0;2.04
003113.txt;189.39;202.45;459.17;374.0;8.18
003113.txt;372.94;191.15;522.85;291.21;13.0
003113.txt;747.4;178.34;873.25;287.01;12.48
003113.txt;1181.63;147.09;1241.0;346.11;5.02
003113.txt;485.21;180.21;551.16;238.06;23.0
003113.txt;498.56;184.22;568.94;226.16;27.99
003113.txt;549.62;168.43;614.34;190.34;55.06
003113.txt;755.54;178.3;859.5;251.55;16.76
003113.txt;804.57;170.5;908.46;231.99;20.56
003113.txt;734.58;165.34;846.91;207.6;32.15
003113.txt;1024.49;164.42;1139.72;212.68;24.9
003113.txt;956.29;165.22;1050.56;196.96;34.23
007275.txt;313.12;191.96;530.01;344.58;9.1
004121.txt;544.89;174.89;567.45;195.23;61.14
004121.txt;200.69;191.14;270.26;224.78;34.08
004121.txt;0.0;197.66;104.17;239.91;32.59
005469.txt;83.4;192.06;367.79;365.51;7.93
005469.txt;0.0;180.5;68.98;233.16;24.4
005469.txt;71.72;183.3;171.48;222.09;31.03
005469.txt;171.13;184.66;245.18;217.75;36.29
005469.txt;493.27;184.32;543.82;221.12;30.85
005469.txt;551.63;180.48;572.79;198.37;66.47
005469.txt;583.34;178.51;631.15;226.13;27.08
001141.txt;377.27;170.94;503.8;252.27;17.87
001141.txt;484.69;181.25;563.2;227.88;25.34
001141.txt;593.24;179.65;630.92;205.64;41.55
001141.txt;669.73;177.6;698.3;194.34;64.37
006877.txt;518.57;165.43;740.7;374.0;7.01
006877.txt;0.0;208.63;58.45;238.87;38.17
006877.txt;377.36;185.14;418.44;205.09;53.18
006877.txt;122.18;197.27;192.79;226.39;41.82
006877.txt;335.22;187.98;374.57;208.15;52.57
006877.txt;425.5;181.02;463.99;201.01;53.82
006622.txt;1016.39;144.55;1241.0;253.45;15.99
006622.txt;1124.35;171.37;1241.0;242.27;16.77
006622.txt;0.0;187.43;240.27;350.29;7.46
006622.txt;0.0;176.55;295.65;295.81;10.2
006622.txt;71.59;160.7;388.39;271.69;12.5
006622.txt;287.23;161.92;464.94;233.1;18.64
006622.txt;317.54;175.92;480.39;228.31;20.76
006622.txt;187.94;172.72;412.01;248.12;15.64
006622.txt;465.17;170.36;556.8;199.05;36.74
006622.txt;967.43;160.78;1098.6;217.62;23.83
006622.txt;668.9;169.5;766.25;204.21;32.5
000729.txt;0.0;157.82;184.87;370.99;6.57
000729.txt;0.0;175.32;299.29;314.94;8.89
000729.txt;181.37;171.69;428.79;255.99;14.45
000729.txt;359.52;174.25;504.16;222.91;23.84
000729.txt;665.34;178.28;735.27;229.03;22.4
000729.txt;730.19;173.0;823.27;212.41;27.38
004771.txt;319.17;182.96;434.79;226.4;26.38
004771.txt;419.98;172.21;502.26;207.41;40.72
004771.txt;487.55;177.44;535.24;196.74;59.24
000908.txt;584.14;172.32;609.22;186.96;74.34
000908.txt;718.9;170.61;738.53;187.08;65.58
007124.txt;518.61;165.6;740.76;374.0;7.01
007124.txt;120.85;197.32;222.64;228.96;36.05
007124.txt;377.0;185.22;418.26;205.18;53.18
007124.txt;0.0;205.77;69.95;235.87;39.3
007124.txt;259.32;188.33;331.16;218.77;39.58
007124.txt;335.1;187.99;374.46;208.15;52.57
007124.txt;425.75;181.31;464.2;201.3;53.89
000425.txt;0.0;176.73;66.12;327.35;8.18
000425.txt;0.0;187.07;218.35;304.23;10.99
000425.txt;105.62;180.32;321.84;265.59;15.55
000425.txt;165.23;179.69;347.58;257.32;18.16
000425.txt;295.74;180.98;380.71;228.13;23.5
000425.txt;324.45;179.79;436.66;223.8;26.29
000425.txt;449.49;179.36;491.05;210.2;38.16
002595.txt;975.1;104.89;1241.0;374.0;1.83
002595.txt;799.35;163.94;1129.64;374.0;7.17
002595.txt;496.58;168.64;540.82;211.12;33.79
002595.txt;170.74;190.39;378.96;311.36;11.16
002595.txt;0.0;192.16;93.64;374.0;4.02
003638.txt;266.06;169.85;382.57;248.48;22.18
003638.txt;384.99;183.38;454.14;227.97;30.63
003638.txt;452.57;183.4;500.93;211.93;39.98
003638.txt;488.1;175.97;526.6;205.23;46.7
006322.txt;223.57;183.53;441.75;267.2;14.19
006322.txt;719.01;186.15;809.94;253.99;17.33
006322.txt;323.52;180.39;480.0;232.14;21.0
006322.txt;399.67;180.88;507.55;223.06;26.43
006322.txt;702.53;178.6;771.88;235.9;22.32
006322.txt;679.93;182.37;720.81;212.4;35.71
006322.txt;473.96;181.25;552.45;214.56;33.6
007384.txt;861.04;185.34;1241.0;374.0;5.53
007384.txt;548.51;179.62;608.65;225.09;25.33
007384.txt;725.1;178.39;762.25;213.82;35.06
007384.txt;609.97;177.96;646.71;204.22;42.43
001688.txt;164.25;179.47;236.04;213.42;35.43
001688.txt;225.63;177.75;294.46;207.57;40.92
001688.txt;520.21;179.52;557.67;206.92;39.78
001688.txt;384.1;168.2;496.94;253.44;16.89
001688.txt;588.72;174.57;626.77;212.47;33.44
004625.txt;542.82;180.7;568.94;203.79;54.78
004625.txt;351.04;183.2;384.0;202.6;60.65
004625.txt;584.35;179.14;621.74;216.39;34.0
003795.txt;357.37;190.61;398.98;212.34;53.88
005046.txt;585.64;176.51;633.18;221.45;27.13
005046.txt;180.59;193.71;301.5;244.93;21.76
005046.txt;401.77;184.28;445.71;209.33;43.18
005046.txt;424.46;180.53;464.65;204.96;48.91
005046.txt;645.84;173.38;703.56;198.83;45.17
005046.txt;635.19;174.45;690.69;194.85;51.98
000022.txt;128.66;199.48;218.9;237.2;31.72
000022.txt;60.72;198.17;159.92;238.35;31.61
002221.txt;614.51;173.58;638.91;196.17;51.72
002221.txt;792.1;142.11;1128.15;374.0;7.43
002221.txt;699.18;171.22;797.14;252.2;17.19
002221.txt;675.93;179.63;723.06;217.45;28.79
002221.txt;668.45;177.3;714.44;211.34;33.92
007197.txt;595.45;174.24;618.56;187.81;79.98
007197.txt;717.95;172.48;736.98;188.08;69.04
002296.txt;408.58;176.61;484.14;206.22;36.68
002296.txt;433.37;173.95;498.36;202.44;42.02
001930.txt;81.82;175.57;172.24;213.47;31.0
001930.txt;341.24;175.25;375.59;193.0;62.09
001930.txt;575.19;173.48;614.87;213.02;32.16
005966.txt;667.38;192.05;748.3;256.21;20.95
000246.txt;571.3;177.37;609.7;212.39;35.13
000246.txt;0.0;208.25;277.23;375.0;4.78
000246.txt;0.0;193.79;97.7;311.45;8.98
000246.txt;0.0;187.92;121.03;266.41;15.21
000246.txt;323.63;182.96;407.85;230.63;24.71
000084.txt;459.33;179.71;505.68;227.3;27.84
000084.txt;448.2;181.65;486.43;208.6;42.1
005971.txt;571.65;182.99;647.78;255.68;17.29
005971.txt;139.08;203.12;278.47;258.17;22.95
005971.txt;64.23;206.42;181.42;251.2;28.28
005971.txt;326.29;193.77;377.0;223.63;42.95
006601.txt;543.14;184.25;592.1;225.72;29.13
006601.txt;443.44;182.85;478.66;212.42;42.3
003596.txt;0.0;199.87;239.79;296.97;13.25
001413.txt;669.81;183.76;701.53;209.08;46.78
001413.txt;312.49;194.65;432.79;260.55;19.87
001413.txt;393.39;180.37;483.39;242.79;24.52
001413.txt;698.74;180.83;753.25;224.92;28.14
001413.txt;704.47;169.73;744.38;217.94;32.78
003846.txt;594.34;174.69;654.09;232.43;21.91
003846.txt;694.77;179.58;756.78;227.22;23.56
003846.txt;1012.5;164.92;1107.77;199.77;31.66
003846.txt;1093.98;150.47;1215.4;204.61;25.97
006022.txt;488.6;176.73;748.49;265.57;13.34
006022.txt;543.44;184.37;570.85;208.65;48.47
006022.txt;448.24;188.15;482.79;212.62;46.05
006416.txt;0.0;187.15;187.24;374.0;4.18
006416.txt;793.01;172.17;1192.29;374.0;6.67
006416.txt;133.83;183.03;394.39;345.08;9.61
006416.txt;717.89;171.47;884.78;273.55;12.65
006416.txt;657.6;162.62;710.88;213.08;27.85
006416.txt;650.09;172.34;699.2;211.2;30.72
006416.txt;628.49;173.97;661.61;200.28;41.89
006416.txt;496.75;182.38;529.67;205.51;44.46
006416.txt;603.0;173.65;641.55;199.91;48.75
006416.txt;578.37;177.18;606.92;195.58;60.97
001991.txt;577.17;172.23;636.95;226.72;23.25
001991.txt;0.0;194.89;133.82;317.15;9.18
001991.txt;123.25;189.44;380.14;322.71;10.09
001991.txt;284.75;183.32;382.77;234.29;22.52
001991.txt;364.32;180.66;432.36;219.92;29.77
001991.txt;488.5;173.79;537.73;213.0;32.08
001991.txt;510.96;177.83;544.58;204.53;44.32
006019.txt;529.17;180.26;559.49;205.28;44.38
006019.txt;429.96;179.92;513.19;243.78;20.76
001681.txt;591.77;176.09;637.43;219.29;28.17
001681.txt;952.23;154.48;1241.0;374.0;5.68
001681.txt;841.53;176.0;1080.98;317.74;9.39
001681.txt;762.94;177.51;966.23;270.68;13.0
001681.txt;482.75;179.0;516.99;200.55;48.47
001681.txt;257.69;188.83;383.91;259.73;16.47
001681.txt;686.0;172.16;804.49;221.45;23.75
001681.txt;660.99;174.04;749.87;209.56;30.46
001681.txt;430.54;174.36;469.58;199.25;51.1
001681.txt;452.34;175.85;484.15;197.19;57.61
001681.txt;500.74;175.61;523.14;189.18;80.45
001681.txt;408.74;176.43;433.72;195.01;58.91
004026.txt;670.89;171.95;775.38;207.48;31.19
004026.txt;647.94;172.91;703.37;193.79;53.27
004248.txt;571.28;172.51;617.8;214.92;29.34
004248.txt;432.59;170.23;505.62;224.92;25.76
004248.txt;407.81;180.62;460.05;212.1;35.74
004248.txt;487.4;177.54;528.31;206.62;38.07
003470.txt;589.73;177.22;616.75;203.93;46.87
003470.txt;304.36;182.05;387.46;234.2;25.53
003470.txt;549.2;178.07;572.89;200.95;53.67
004705.txt;365.16;186.33;416.34;212.87;45.9
001163.txt;0.0;186.86;396.73;374.0;4.4
001163.txt;849.87;210.66;1241.0;374.0;4.28
001163.txt;257.95;174.6;467.69;308.08;10.35
001163.txt;726.68;194.68;953.71;341.56;9.86
001163.txt;448.79;172.79;525.44;234.0;19.01
001163.txt;675.51;179.09;740.3;225.31;23.83
001163.txt;496.51;175.41;553.08;216.73;26.22
001163.txt;651.36;174.08;680.72;200.21;44.0
003959.txt;578.29;179.46;634.89;225.49;23.37
003959.txt;0.0;147.28;324.0;374.0;7.12
003959.txt;279.4;182.5;465.5;267.73;14.09
003959.txt;323.5;179.92;481.18;249.23;17.46
003959.txt;408.91;176.83;510.62;219.93;25.22
003959.txt;452.2;175.43;537.63;212.01;31.16
003959.txt;717.56;184.46;833.11;257.92;17.01
003959.txt;662.01;182.31;705.21;213.97;34.66
003959.txt;589.23;175.77;625.07;208.47;35.64
003959.txt;0.0;168.65;151.76;234.29;20.58
003959.txt;278.68;177.09;344.02;205.11;36.07
003937.txt;751.97;179.17;808.18;233.18;24.05
003937.txt;162.42;180.12;406.03;284.03;12.5
003937.txt;517.52;181.59;600.94;224.17;26.41
003937.txt;601.04;181.35;649.66;213.25;35.2
003937.txt;634.75;180.31;672.53;207.5;43.14
