Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Average Depth;Depth Variance;Depth Median;Depth Mode;Depth Range;Depth Percentile
Car;952.23;151.05;1038.93;177.34;43.84;003903.txt;162.85051431127013;5135.895699646038;160.5;255.0;198.0;140.5
Car;507.32;176.56;547.38;208.89;37.7;003903.txt;161.355078125;5402.457513275146;181.0;255.0;208.0;155.5
Car;578.31;172.62;605.67;193.36;60.18;003903.txt;184.54761904761904;7355.592529604435;241.5;255.0;219.0;115.75
Car;861.56;152.23;901.2;176.91;55.3;003903.txt;169.23932291666668;6587.426318291558;162.0;255.0;255.0;173.5
Car;892.68;153.56;936.33;176.17;55.6;003903.txt;177.52371541501975;6087.781552203598;184.0;255.0;243.0;154.25
Car;656.67;169.46;686.22;189.96;55.52;003903.txt;181.41625;6833.772152604166;229.5;255.0;219.0;152.0
Car;1135.51;151.68;1241.0;360.66;3.98;006055.txt;111.9989843820529;9640.564750254973;119.5;255.0;255.0;175.25
Car;0.0;199.34;330.68;374.0;4.93;006055.txt;109.87642424242424;9882.583144616554;134.0;255.0;255.0;234.0
Car;318.48;194.39;490.5;309.75;11.19;006055.txt;126.86325834175935;8818.885181900903;153.0;255.0;255.0;192.5
Car;419.15;187.17;533.28;264.5;15.99;006055.txt;130.43626110731373;8643.298967656589;156.0;255.0;255.0;189.5
Car;716.34;178.07;809.3;262.28;15.54;006055.txt;130.27947388632873;8644.37872358393;158.0;255.0;255.0;168.0
Car;988.15;154.44;1241.0;301.25;8.11;006055.txt;118.15866741953698;9362.87297205123;139.0;255.0;255.0;227.5
Car;496.36;177.16;554.04;227.75;26.05;006055.txt;147.16103448275862;7474.723033412603;158.0;255.0;255.0;156.5
Car;503.01;182.49;567.06;219.84;31.06;006055.txt;149.3537795608108;7137.601085799378;158.0;255.0;255.0;155.5
Car;465.1;171.89;528.54;193.5;56.02;006055.txt;167.93470418470417;6551.516299227067;170.0;255.0;255.0;155.5
Car;729.81;176.3;818.42;236.6;19.87;006055.txt;131.49929775280899;8591.143164300856;159.0;255.0;255.0;168.75
Car;775.51;170.32;866.86;223.13;23.66;006055.txt;143.53156748911465;7784.222256655565;159.0;255.0;255.0;169.5
Car;974.13;164.56;1075.39;207.12;28.06;006055.txt;140.0649320746028;8081.110911617535;155.0;255.0;255.0;194.5
Car;924.6;164.07;1009.99;192.95;37.41;006055.txt;168.21344537815125;6083.39771838147;182.0;255.0;229.0;155.5
Car;294.8;194.6;463.65;295.52;12.72;005732.txt;118.92293045872634;9189.024554163596;144.0;255.0;255.0;158.0
Car;0.0;193.46;362.4;374.0;6.98;005732.txt;110.26800158725314;9817.62913818455;126.0;255.0;255.0;179.0
Car;766.91;170.01;882.6;238.52;18.15;005732.txt;131.93455248478702;8544.675071338777;157.0;255.0;255.0;156.0
Car;416.75;184.2;514.16;251.05;18.82;005732.txt;130.26153670423392;8620.311091394251;156.0;255.0;255.0;179.0
Car;487.41;187.24;546.65;232.51;25.21;005732.txt;138.92071563088513;8023.094655608398;157.0;255.0;255.0;143.0
Car;509.1;184.47;559.58;222.31;30.22;005732.txt;146.53552631578947;7170.91952735457;157.0;255.0;255.0;149.5
Car;657.27;179.12;706.11;220.35;29.68;005732.txt;150.47088103534097;7078.3536817026215;158.0;255.0;243.0;155.5
Car;751.36;165.46;903.74;216.86;22.29;005732.txt;135.33310758513932;8306.572250121035;152.0;255.0;255.0;191.75
Car;671.25;180.24;728.43;214.52;33.9;005732.txt;150.22858617131064;6611.188460436589;157.0;255.0;243.0;153.75
Car;704.34;174.86;763.82;207.17;37.74;005732.txt;153.41782229070364;6140.751721400366;158.0;255.0;251.0;155.5
Car;631.4;171.33;670.66;184.25;74.61;005732.txt;185.62278106508876;7654.562340983626;228.5;255.0;219.0;152.5
Car;740.89;158.37;962.96;236.85;17.26;005111.txt;136.73368560868562;8082.171511387415;157.0;255.0;255.0;159.0
Car;1062.2;146.48;1184.21;183.2;31.25;005111.txt;149.33650863978733;6596.28574288351;157.0;255.0;237.0;124.25
Car;1031.3;149.68;1148.29;184.01;33.59;005111.txt;149.67869352869351;6540.507690112426;157.0;255.0;237.0;111.5
Car;1003.03;150.19;1118.66;184.39;36.1;005111.txt;151.7544757033248;6244.5725822698705;157.0;255.0;237.0;106.5
Car;440.61;182.36;500.79;229.33;26.77;005111.txt;143.83209219858156;7558.74397009079;157.0;255.0;252.0;151.25
Car;528.22;177.02;573.54;212.48;36.13;005111.txt;158.71507936507936;5702.190090073065;177.0;255.0;219.0;155.0
Car;765.19;158.61;871.46;199.01;35.69;005111.txt;141.6242521859181;7491.687851776255;157.0;255.0;255.0;150.0
Car;894.84;151.79;948.04;181.97;45.1;005111.txt;155.8270061728395;6017.695844740702;157.0;255.0;255.0;151.75
Car;928.16;154.81;986.32;182.22;45.57;005111.txt;162.5628078817734;5348.464959110875;157.0;255.0;255.0;153.25
Car;466.27;183.31;518.74;220.21;33.33;005111.txt;146.53469334719335;7093.061946059811;157.0;255.0;252.0;142.75
Car;645.97;173.86;683.23;199.45;44.95;005111.txt;169.7209008097166;5434.959299998258;190.0;255.0;217.0;155.5
Car;601.13;177.87;627.5;199.02;56.35;005111.txt;175.46197552447552;5819.072854838561;230.0;255.0;219.0;149.75
Car;57.05;202.42;394.68;374.0;8.06;000120.txt;112.15171917051963;9660.761231000011;134.0;255.0;255.0;177.75
Car;0.0;210.49;119.82;374.0;2.42;000120.txt;112.57610422217668;9800.99448996741;126.0;255.0;255.0;179.0
Car;814.15;164.79;997.27;262.07;13.43;000120.txt;125.66987286717966;8923.864195511884;156.0;255.0;255.0;190.5
Car;346.63;185.82;485.85;278.21;14.17;000120.txt;124.99860756556045;8846.915717098798;149.0;255.0;255.0;189.0
Car;455.26;186.71;532.19;243.46;20.44;000120.txt;135.6750398724083;8305.071377447717;158.0;255.0;255.0;174.5
Car;486.97;186.14;549.32;232.01;25.45;000120.txt;141.23291925465838;7844.538571257111;157.0;255.0;255.0;155.5
Car;664.25;178.14;721.96;227.83;24.95;000120.txt;145.35553168635874;8010.602204452362;165.0;255.0;254.0;155.5
Car;785.76;164.26;985.11;229.86;17.6;000120.txt;131.16325;8834.301022514423;156.0;255.0;255.0;189.5
Car;679.78;180.23;745.05;220.33;29.24;000120.txt;144.01268939393938;7622.986770797463;158.0;255.0;254.0;155.5
Car;716.11;175.23;783.6;212.42;33.03;000120.txt;150.72186365469946;6548.00069584103;157.0;255.0;253.0;154.75
Car;208.17;190.99;407.88;316.05;11.7;004331.txt;118.82197694823323;9263.077255308395;138.0;255.0;255.0;172.25
Car;0.0;190.15;360.24;374.0;2.78;004331.txt;108.70619338768115;9950.870920277213;134.0;255.0;255.0;177.75
Car;901.4;133.17;1108.8;206.79;20.0;004331.txt;138.60376546886374;8039.866259396786;144.0;255.0;255.0;216.75
Car;1065.34;141.28;1169.37;189.03;29.16;004331.txt;145.81941105769232;7206.79741567879;157.0;255.0;253.0;139.75
Car;1113.36;143.17;1230.93;186.61;29.48;004331.txt;143.56370502882132;7461.500463633127;157.0;255.0;255.0;127.5
Car;430.03;187.46;504.8;236.28;23.75;004331.txt;140.35176503033645;7886.0941322955905;157.0;255.0;255.0;149.0
Car;356.52;185.34;474.39;259.13;17.91;004331.txt;132.4845968850206;8465.382263889263;156.0;255.0;255.0;180.75
Car;688.17;172.96;746.53;212.96;29.54;004331.txt;153.9196120689655;6199.54612398744;157.0;255.0;252.0;154.75
Car;471.1;184.56;525.24;225.2;29.89;004331.txt;151.32125112917797;6689.87839211128;158.0;255.0;253.0;155.5
Car;619.98;181.02;656.61;210.67;40.84;004331.txt;165.8916589002796;5263.327265002011;203.0;255.0;219.0;155.5
Car;681.83;173.08;778.0;206.8;33.63;004331.txt;156.8243517650734;5811.230862786601;157.0;255.0;252.0;155.5
Car;613.85;173.0;656.14;188.93;77.66;004331.txt;181.03372093023256;6883.754289255453;228.0;255.0;219.0;155.5
Car;146.38;161.69;562.61;326.17;9.49;003810.txt;121.15246576340326;9369.83310253015;142.0;255.0;255.0;220.5
Car;1103.24;171.66;1241.0;317.91;9.22;003810.txt;116.13547250347429;9523.333890599653;139.0;255.0;255.0;220.5
Car;689.78;176.15;810.66;241.9;17.84;003810.txt;135.29268912905277;8580.154256786385;163.0;255.0;255.0;169.5
Car;1058.77;171.26;1146.39;233.53;19.25;003810.txt;131.01535007331378;8571.338886442696;145.0;255.0;255.0;201.75
Car;825.6;169.62;893.87;212.4;28.08;003810.txt;151.0235123119015;6907.7208049003275;158.0;255.0;245.0;155.5
Car;862.65;168.67;914.27;203.63;32.62;003810.txt;154.14244505494506;6483.704572043684;158.0;255.0;245.0;154.25
Car;633.97;181.71;752.79;258.78;14.96;001241.txt;132.49912692349668;8411.373321293831;157.0;255.0;255.0;152.25
Car;560.83;171.57;652.63;210.88;30.38;001241.txt;162.5103818283166;5328.741949073829;157.0;255.0;255.0;145.0
Car;711.78;170.15;815.86;215.6;26.54;001241.txt;152.74610042735043;6328.006101246324;157.0;255.0;255.0;162.0
Car;790.61;168.48;881.12;207.86;29.38;001241.txt;160.1630741053818;5453.615489112852;175.0;255.0;215.0;155.5
Car;869.02;169.04;934.95;201.4;32.17;001241.txt;161.37752403846153;5260.124182331153;180.5;255.0;203.0;154.75
Car;911.99;161.66;990.44;198.87;35.11;001241.txt;167.0848443380089;5516.299677935059;190.0;255.0;213.0;155.5
Car;711.45;158.7;852.13;208.8;26.44;005936.txt;144.13652482269504;7643.387318419597;153.0;255.0;255.0;167.0
Car;1111.8;140.69;1241.0;180.62;30.04;005936.txt;137.19225961538461;8015.642892009523;154.0;255.0;255.0;182.5
Car;1200.09;134.39;1241.0;181.07;25.84;005936.txt;142.50064867669954;7561.080565225302;157.0;255.0;255.0;119.25
Car;987.45;146.73;1080.68;175.62;39.9;005936.txt;160.9647756766778;5214.357305780232;160.5;255.0;200.0;135.25
Car;969.79;148.06;1060.45;175.4;42.29;005936.txt;160.80087505087505;5207.696104240391;160.5;255.0;200.0;132.5
Car;506.78;175.36;548.51;209.0;36.3;005936.txt;158.6200980392157;5489.062257133246;160.5;255.0;211.0;150.25
Car;579.8;170.27;607.89;192.14;57.2;005936.txt;181.33969155844156;6701.896379125643;241.5;255.0;219.0;125.75
Car;871.62;150.6;913.03;176.01;53.86;005936.txt;171.80769230769232;5274.890215553677;180.5;255.0;182.0;144.5
Car;903.18;151.72;949.01;175.06;54.11;005936.txt;165.2278079710145;6253.0228317892115;150.0;255.0;255.0;157.75
Car;660.8;166.92;691.36;187.97;54.11;005936.txt;179.5522273425499;6447.4761509529235;226.0;255.0;219.0;150.25
Car;0.0;159.03;494.32;360.76;8.06;000442.txt;117.15158519145164;9663.441430655334;137.0;255.0;255.0;232.5
Car;1075.07;174.07;1241.0;335.66;8.54;000442.txt;113.66990945147047;9723.85538206918;138.0;255.0;255.0;232.5
Car;632.66;179.46;760.83;250.58;16.8;000442.txt;132.73836377640845;8676.650874171364;161.0;255.0;255.0;175.5
Car;1006.86;174.37;1093.85;237.63;18.98;000442.txt;131.32731253420909;8545.002426804167;149.0;255.0;255.0;156.5
Car;773.24;171.55;840.29;215.18;27.6;000442.txt;149.15629240162824;7059.057747040688;157.0;255.0;243.0;155.5
Car;807.41;169.93;857.61;205.23;32.34;000442.txt;152.24722222222223;6691.168325617285;158.0;255.0;243.0;155.0
Car;908.13;123.02;1241.0;335.3;6.92;003855.txt;117.84734262564452;9520.059356216734;137.0;255.0;255.0;220.25
Car;328.34;178.23;443.74;257.77;16.63;003855.txt;124.62168409466153;8866.237284340492;153.0;255.0;255.0;141.25
Car;375.51;170.86;532.17;277.27;13.51;003855.txt;124.33141853681767;8919.152439269976;153.0;255.0;255.0;197.5
Car;829.44;143.23;985.69;200.76;25.33;003855.txt;143.88486842105263;7460.875999105495;157.0;255.0;254.0;119.75
Car;982.83;143.66;1060.52;183.46;34.64;003855.txt;147.75384615384615;6900.31777366864;157.0;255.0;243.0;131.25
Car;1022.63;147.57;1110.28;183.64;35.09;003855.txt;137.57354797979798;7909.778050290628;155.0;255.0;255.0;158.75
Car;400.09;180.6;485.0;235.59;22.89;003855.txt;120.68315508021391;9052.631427478624;151.0;255.0;255.0;144.75
Car;662.4;168.75;709.94;202.41;34.69;003855.txt;157.93100750938675;5729.384633027476;157.0;255.0;239.0;155.5
Car;603.05;175.21;635.84;201.28;46.03;003855.txt;167.4200721153846;5298.042289417877;207.0;255.0;219.0;155.5
Car;565.23;168.08;600.93;183.64;79.75;003855.txt;190.29095238095238;8047.022489569163;241.0;255.0;219.0;88.75
Car;873.09;188.7;1241.0;374.0;3.89;001508.txt;115.2073143115942;9758.581739540818;134.0;255.0;255.0;239.25
Car;620.92;190.52;712.13;252.7;18.62;001508.txt;144.43403751753155;7581.929292008412;157.0;255.0;254.0;148.0
Car;554.96;184.37;636.98;220.24;33.92;001508.txt;168.4021849593496;5446.366787231374;158.0;255.0;247.0;153.25
Car;692.59;181.19;783.39;221.7;30.2;001508.txt;162.62623626373627;5509.982003966158;159.0;255.0;251.0;154.0
Car;761.81;179.93;841.0;215.34;33.13;001508.txt;165.95277777777778;5338.123985339505;182.5;255.0;203.0;154.75
Car;834.19;181.5;892.76;210.97;35.93;001508.txt;167.52021403091558;5194.165168087366;186.0;255.0;201.0;154.0
Car;875.31;173.69;942.98;207.27;38.89;001508.txt;172.2035776997366;5707.020562265912;199.0;255.0;218.0;155.5
Car;0.0;202.75;382.0;374.0;4.39;005087.txt;110.28239528795811;9871.776197744874;134.0;255.0;255.0;203.25
Car;945.77;160.94;1241.0;374.0;3.61;005087.txt;116.05391986612781;9894.664914383324;134.0;255.0;255.0;241.5
Car;379.42;174.26;495.72;272.35;14.27;005087.txt;129.79022255453907;8631.875306407192;157.0;255.0;255.0;172.25
Car;428.35;178.91;533.87;242.28;19.14;005087.txt;135.24568452380953;8602.533463519523;162.0;255.0;255.0;174.5
Car;781.83;158.97;850.37;181.59;52.8;005087.txt;162.13531821045999;6547.693251678829;162.0;255.0;245.0;155.5
Car;906.74;180.39;1106.22;357.89;8.03;005087.txt;113.01265536723164;9637.323752271057;134.0;255.0;255.0;239.25
Car;921.8;169.31;1082.56;281.08;12.07;005087.txt;121.04611246672582;9458.291518272175;141.0;255.0;255.0;222.5
Car;760.08;158.85;917.96;217.47;23.56;005087.txt;150.05813451365648;7509.739630202352;163.0;255.0;251.0;155.5
Car;1208.39;164.64;1241.0;234.32;16.68;005087.txt;137.07337662337662;8621.840286866814;146.0;255.0;255.0;195.5
Car;1046.89;162.0;1169.93;204.18;26.01;005087.txt;146.40839140534263;7414.036032952492;157.0;255.0;255.0;187.5
Car;988.83;171.53;1241.0;374.0;1.23;001475.txt;111.48272941451353;9819.552005120637;124.0;255.0;255.0;179.0
Car;406.34;179.01;595.22;293.96;11.87;001475.txt;123.13108001485195;9210.647454157064;150.0;255.0;255.0;204.5
Car;822.62;189.37;1163.93;374.0;6.42;001475.txt;107.20498930015059;10047.787205827339;120.0;255.0;255.0;178.25
Car;793.95;174.61;967.55;300.92;10.84;001475.txt;113.26329593139938;9687.09832257964;134.0;255.0;255.0;233.25
Car;1137.22;142.67;1241.0;219.69;18.19;001475.txt;126.86963036963037;8811.8852265367;144.0;255.0;255.0;147.5
Car;553.91;173.8;620.25;218.82;26.2;001475.txt;139.14162520729684;8055.461036828022;156.0;255.0;255.0;189.5
Car;872.9;163.66;957.56;202.2;29.95;001475.txt;131.79539969834087;8498.90120055668;151.0;255.0;255.0;198.5
Car;741.74;170.96;787.85;209.39;31.79;001475.txt;156.69648829431438;6245.61412367684;164.0;255.0;228.0;155.5
Car;605.65;171.86;650.37;204.28;37.27;001475.txt;160.0392255892256;5614.9659697706575;158.0;255.0;243.0;155.5
Car;1172.55;201.82;1241.0;374.0;2.12;001676.txt;109.77069196615565;9853.609581685881;118.5;255.0;255.0;178.25
Car;842.71;187.88;1218.7;374.0;7.64;001676.txt;109.08702639663215;9908.738536600848;135.0;255.0;255.0;218.0
Car;127.19;181.97;425.62;355.94;8.4;001676.txt;118.96071993365733;9725.644222909912;139.0;255.0;255.0;229.5
Car;364.32;186.16;495.08;277.35;13.79;001676.txt;120.85441657579062;9156.589995802975;145.0;255.0;255.0;216.5
Car;749.37;180.98;895.09;272.26;14.42;001676.txt;123.8854042584872;8934.040266416385;144.0;255.0;255.0;215.75
Car;458.08;174.13;538.96;240.05;21.33;001676.txt;135.4582859848485;8438.162559183365;157.0;255.0;255.0;184.5
Car;537.96;176.37;603.51;221.22;28.18;001676.txt;154.06186868686868;6980.7848086292215;158.0;255.0;250.0;155.5
Car;726.77;176.07;793.57;234.62;21.9;001676.txt;132.91128409675758;8558.849116107142;156.0;255.0;255.0;186.75
Car;650.51;176.52;708.33;207.18;38.5;001676.txt;161.14974972191322;5523.0525194034335;186.0;255.0;219.0;155.0
Car;0.0;193.01;345.62;374.0;7.82;005764.txt;109.08146769156858;9841.700181015069;134.0;255.0;255.0;179.0
Car;987.93;121.08;1241.0;215.1;15.81;005764.txt;130.99339294689227;8556.02781905417;154.0;255.0;255.0;162.75
Car;1154.74;129.29;1241.0;185.43;24.85;005764.txt;130.04300082101807;8638.080663244664;153.0;255.0;255.0;170.75
Car;407.32;184.24;500.52;242.99;19.84;005764.txt;130.4206062291435;8625.912680685506;156.0;255.0;255.0;163.5
Car;292.63;184.63;457.77;282.35;14.04;005764.txt;122.28113790970934;9029.918487758965;145.0;255.0;255.0;185.75
Car;714.17;169.65;786.01;216.63;25.47;005764.txt;142.5761672576832;7719.012815570135;158.0;255.0;255.0;159.5
Car;465.39;179.73;529.5;226.06;26.09;005764.txt;142.62591422872342;7657.847676192112;157.0;255.0;255.0;155.5
Car;507.46;181.94;550.05;215.87;32.48;005764.txt;151.7375170998632;6343.416567843415;157.0;255.0;246.0;151.0
Car;635.18;175.75;676.81;208.54;36.9;005764.txt;161.44623059866962;5990.314366796788;176.0;255.0;220.0;155.5
Car;707.16;171.74;818.2;210.19;29.56;005764.txt;145.10123585123586;7253.378004940678;157.0;255.0;255.0;158.0
Car;674.36;174.03;724.09;200.81;45.09;005764.txt;158.6073076923077;5711.492715828403;158.0;255.0;248.0;155.5
Car;662.04;167.47;707.08;183.79;75.49;005764.txt;174.2920138888889;6291.29493622203;202.0;255.0;219.0;155.5
Car;576.13;169.6;621.19;183.07;76.61;005764.txt;191.86269841269842;8066.081148274125;241.5;255.0;219.0;74.5
Car;470.35;172.26;508.58;184.93;76.17;005764.txt;166.53453947368422;5179.77621930546;159.5;255.0;213.0;150.25
Car;71.97;191.33;372.32;362.59;9.12;002989.txt;111.99315634046356;9600.839119879567;139.0;255.0;255.0;167.25
Car;953.27;125.41;1202.04;211.34;17.27;002989.txt;133.71264126272533;8417.712909218742;157.0;255.0;255.0;160.0
Car;1121.91;133.85;1241.0;187.16;26.29;002989.txt;133.47862654320988;8452.87793823707;157.0;255.0;255.0;162.25
Car;417.12;184.44;503.11;239.23;21.16;002989.txt;131.30581395348838;8588.093370003444;157.0;255.0;255.0;157.0
Car;319.52;182.76;465.67;269.84;15.39;002989.txt;124.14365847897969;8929.438876491142;147.0;255.0;255.0;187.75
Car;705.12;169.27;771.41;213.6;26.87;002989.txt;144.31069214876032;7447.350353997514;157.0;255.0;255.0;153.25
Car;468.35;180.14;528.46;224.12;27.39;002989.txt;142.73626893939394;7605.90591941252;157.0;255.0;255.0;153.25
Car;505.92;183.13;546.71;215.8;33.8;002989.txt;150.7128429878049;6398.495856399129;157.0;255.0;245.0;100.5
Car;630.13;175.97;670.36;207.57;38.24;002989.txt;159.7298828125;5716.7471538925165;178.0;255.0;219.0;155.5
Car;698.0;172.23;803.58;208.96;30.91;002989.txt;146.71547619047618;6993.714548847318;157.0;255.0;255.0;127.5
Car;668.7;174.26;716.94;200.19;46.52;002989.txt;157.44250801282053;5727.973056850898;158.0;255.0;247.0;155.5
Car;644.88;167.45;689.2;183.6;76.23;002989.txt;173.9048611111111;6433.19233748071;202.0;255.0;219.0;155.5
Car;538.5;169.79;583.6;183.25;76.64;002989.txt;187.4515873015873;7669.019084782061;240.0;255.0;222.0;155.5
Car;765.74;151.98;1057.22;254.51;13.43;003064.txt;131.68608691315333;8318.37498397622;155.0;255.0;255.0;184.25
Car;1114.94;146.1;1241.0;187.74;27.59;003064.txt;143.15541578644132;7499.760990930443;157.0;255.0;255.0;132.5
Car;1076.25;149.72;1210.18;188.37;29.94;003064.txt;145.23024301569077;7223.962535417408;157.0;255.0;247.0;107.75
Car;1037.55;149.78;1168.19;187.91;32.45;003064.txt;147.94234632382484;6808.396635876845;157.0;255.0;246.0;107.75
Car;400.47;181.89;475.68;237.47;22.92;003064.txt;138.84666666666666;8027.160060317461;157.0;255.0;255.0;142.75
Car;496.37;178.47;557.84;225.88;27.6;003064.txt;147.07743285664458;7302.201712558712;158.0;255.0;248.0;155.5
Car;772.5;151.53;892.21;196.88;31.9;003064.txt;148.86157407407407;6609.289727151921;156.0;255.0;255.0;160.75
Car;912.32;152.91;971.31;185.87;41.46;003064.txt;138.0205444273241;7903.999834731847;157.0;255.0;255.0;167.75
Car;948.12;154.19;1013.98;184.12;41.9;003064.txt;144.0775641025641;7208.961035092045;157.0;255.0;255.0;172.0
Car;435.52;183.19;500.31;225.68;29.23;003064.txt;141.01401098901098;7768.509602226987;157.0;255.0;255.0;128.75
Car;641.1;174.94;682.14;203.09;41.08;003064.txt;164.28616484440707;5325.482659723878;169.5;255.0;218.0;154.75
Car;592.95;178.78;621.47;201.53;52.51;003064.txt;172.6281859070465;5599.271799257792;220.0;255.0;219.0;155.5
Car;0.0;159.76;155.33;374.0;3.52;003749.txt;115.0674943735934;9769.293021403755;134.0;255.0;255.0;237.5
Car;262.17;166.05;475.45;304.43;10.35;003749.txt;129.91753419065114;8979.808093586384;153.0;255.0;255.0;197.5
Car;884.3;174.46;1241.0;374.0;4.65;003749.txt;110.72831582633053;9886.355609978687;134.0;255.0;255.0;224.25
Car;788.14;180.08;986.44;320.44;10.07;003749.txt;119.09132395382396;9212.672720541517;142.0;255.0;255.0;224.5
Car;587.82;173.35;688.13;231.93;21.19;003749.txt;140.47149197678388;8035.223666637099;159.0;255.0;255.0;155.5
Car;786.47;178.53;874.95;258.09;15.24;003749.txt;123.97965198863636;9009.10217828798;151.0;255.0;255.0;202.5
Car;664.76;168.62;716.63;201.48;35.08;003749.txt;154.88723776223776;6383.712226402677;158.0;255.0;253.0;155.5
Car;0.0;203.22;309.97;374.0;4.39;002003.txt;114.9094513522209;9868.071079505566;134.0;255.0;255.0;241.5
Car;799.63;183.2;1006.6;313.93;10.08;002003.txt;122.04795615013006;8981.984099315803;152.0;255.0;255.0;195.75
Car;748.42;183.41;870.32;262.28;15.57;002003.txt;127.50106349865118;8789.478158238137;152.0;255.0;255.0;193.75
Car;401.07;182.21;517.42;260.4;16.37;002003.txt;139.11770557029178;8646.331304549918;166.0;255.0;255.0;156.5
