Type;BBox_left;BBox_top;BBox_right;BBox_bottom;Distance;Label Name;Mean Depth;Depth Variance;BBox Area;BBox Height;BBox Width
Car;564.58;179.3;605.64;214.49;31.55;001299.txt;159.46724738676;5886.93847430465;1435;35;41
Car;969.3;177.15;1241;374;5.52;001299.txt;107.615290945058;9967.55659826374;53584;197;272
Car;489.74;174.43;531.85;203.18;38.13;001299.txt;146.161945812808;7493.58112166537;1218;29;42
Car;0;173.76;312;330.33;8.87;002785.txt;112.881512330557;9628.07601048438;48984;157;312
Car;41.29;193.87;372.12;297.47;11.11;002785.txt;115.120185045317;9440.44980288233;34424;104;331
Car;0;192.55;116.88;374;5.86;002785.txt;105.649026619932;10073.7727418055;21112;182;116
Car;409;185.57;534.82;224.96;27.14;002785.txt;157.076;6172.14078810256;4875;39;125
Car;1173.46;170.07;1241;253.1;14.22;002785.txt;109.832432671864;9708.77680248041;5644;83;68
Car;690.47;183.22;833.93;233.37;22.82;002785.txt;134.072692307692;8286.40265289134;7150;50;143
Car;677.1;177.09;806.3;227.85;26.23;002785.txt;141.833449612403;7729.57478034824;6450;50;129
Car;452.27;183.72;541.54;213.7;37.25;002785.txt;163.714513108614;6131.26634367679;2670;30;89
Car;481.44;184.49;556.85;209.09;43.09;002785.txt;171.757466666667;6295.82344424889;1875;25;75
Car;389.28;195.86;531.07;288.8;13.21;006822.txt;121.652336059367;9042.44536861522;13206;93;142
Car;664.64;178.24;722.08;221.74;27.18;006822.txt;146.7983159583;7632.91862587291;2494;43;58
Car;487.55;187.62;556.85;240.73;22.18;006822.txt;133.279122231337;8414.18986491178;3657;53;69
Car;703.73;175.89;821.88;266.37;14.79;006822.txt;118.43101601788;9262.14187000515;10738;91;118
Car;645.24;179.75;673.52;203.49;44.02;006822.txt;169.353050595238;5617.32215587244;672;24;28
Car;0;190.07;349.71;314.34;9.63;001849.txt;118.93738446252;9198.37267948857;43276;124;349
Car;193.17;187.66;437.54;262.81;14.89;001849.txt;131.321079234973;8718.08850648553;18300;75;244
Car;1010.66;166.18;1241;374;5.31;001849.txt;108.396181943057;10040.2660179316;48048;208;231
Car;1214.54;175.06;1241;374;2.99;001849.txt;102.392936906756;10350.8797993589;5373;199;27
Car;978.43;160.5;1129.19;246.55;14.29;001849.txt;129.1178576929;8778.91391643316;12986;86;151
Car;1078.52;154.05;1241;247.31;14.04;001849.txt;114.279058645029;9703.05457234427;15159;93;163
Car;1058.17;184.98;1104.82;221.47;31.15;000891.txt;166.74794359577;5818.04633830939;1702;37;46
Car;0;177.92;277.51;356.22;7.92;000353.txt;112.428014642115;9656.09963730031;49583;179;277
Car;265.35;157.96;398.99;238.6;16.81;000353.txt;143.539705745846;7818.78880217834;10773;81;133
Car;635.63;168.02;725.02;210.62;26.24;004913.txt;159.004497354497;5936.77736072618;3780;42;90
Car;313.48;170.71;457.72;256.77;13.95;004913.txt;117.704820736434;9484.9503772773;12384;86;144
Car;470.53;167.23;539.52;213.66;24.23;004913.txt;150.468887838689;6447.25139498238;3174;46;69
Car;495.7;159.73;555.52;207.6;28.65;004913.txt;154.471267361111;6200.92868832435;2880;48;60
Car;529.29;165;564.83;194.29;37.49;004913.txt;159.33275862069;5594.45454263632;1015;29;35
Car;789.72;170.7;1060.69;316.02;9.31;003417.txt;115.766402972249;9365.71141837616;39566;146;271
Car;540.05;183.55;605.56;228.39;24.05;003417.txt;142.955726495727;7581.01068942947;2925;45;65
Car;699.4;173.42;737.84;204.12;37.54;003417.txt;146.411926994907;7403.60641971623;1178;31;38
Car;578.94;180.36;621.05;213.95;33;003417.txt;150.435165609584;6900.10132856665;1419;33;43
Car;0;203.94;256.86;374;6.35;000208.txt;115.535824424342;9444.90605168006;43776;171;256
Car;600.59;179.36;861.91;267.12;12.66;000208.txt;136.289010797632;8165.7579043158;22968;88;261
Car;0;202.76;219.05;374;3.76;005953.txt;120.017627694595;9664.56960271878;37668;172;219
Car;0;199.16;156.96;344.96;7.97;005953.txt;115.158289124668;9828.30142554328;22620;145;156
Car;279.37;202.01;387.5;261.29;19.8;005953.txt;161.928672316384;5304.7085030709;6372;59;108
Car;191.19;203.41;329.75;266.14;20.59;005953.txt;163.149557165862;5466.44269476594;8694;63;138
Car;0;198.63;400.32;333.83;8.64;005890.txt;121.359555555556;9053.19686795062;54000;135;400
Car;982.15;171.24;1241;374;4.14;005890.txt;108.566868592731;9892.81790814891;52577;203;259
Car;838.98;148.44;1241;342.79;7.44;005890.txt;114.279760686603;9589.084894916;78182;194;403
Car;320.03;181.75;500.06;240.79;19.13;005890.txt;148.258945386064;6937.34104521547;10620;59;180
Car;393.18;180.36;529.92;224.1;24.47;005890.txt;153.848011363636;6610.11810934746;5984;44;136
Car;793.96;168.65;985.13;251.75;14.44;005890.txt;124.124733308233;9028.00171381567;15936;83;192
Car;808.13;168.59;1095.68;266.97;12.22;005890.txt;118.400039109721;9273.91614378003;28126;98;287
Car;0;173.06;306;326.04;9.01;003220.txt;117.895921440472;9303.47902732281;46818;153;306
Car;288.57;153.15;409.32;228.15;17.9;003220.txt;148.636556473829;7290.94297767381;9075;75;121
Car;937.53;177.44;1241;374;3.65;004734.txt;109.444078947368;9891.9088001001;59888;197;304
Car;743.42;171.89;881.93;256.58;14.4;004734.txt;130.681798806479;8599.34738397657;11730;85;138
Car;562.92;181.44;614.71;217.6;29.12;004734.txt;155.152110042735;5919.15407941524;1872;36;52
Car;591.1;177.96;628.31;206.57;38.31;004734.txt;162.551258154706;5816.23292712161;1073;29;37
Car;827.7;169.14;1241;374;6.93;001848.txt;108.037003652645;9935.68710722315;84870;205;414
Car;520.26;183.95;594.62;234.65;21.54;001848.txt;137.952503974563;8100.89857878576;3774;51;74
Car;694.44;173.96;737.69;206.86;35.19;001848.txt;145.004404510218;7407.66118567429;1419;33;43
Car;564.3;179.43;610.39;215.98;30.44;001848.txt;146.991243961353;7270.37733879072;1656;36;46
Car;682.24;174.76;706.15;194.74;51.98;001848.txt;170.525520833333;5877.7639320204;480;20;24
Car;304.97;196.06;481.29;288.51;13.19;005376.txt;130.425171947924;8580.03146168132;16284;92;177
Car;188.91;197.46;413.29;290.67;14.42;005376.txt;132.633727598566;8382.35075492221;20925;93;225
Car;0;206.38;170.02;286.31;16.84;005376.txt;138.708988970588;8049.3271324337;13600;80;170
Car;0;197;24.57;266.59;18.07;005376.txt;137.394323671498;8096.46196053292;1656;69;24
Car;768.19;182.74;800.65;211.41;38.59;003895.txt;168.876885775862;5513.68877607747;928;29;32
Car;583.97;177.07;613.09;203.91;40.79;002968.txt;175.644871794872;5829.11234549638;780;26;30
Car;905.39;181.07;1108.85;279.01;12.64;002968.txt;129.331582386649;8587.78135200495;19894;98;203
Car;685.93;173.59;815.89;219.22;25.46;002968.txt;141.917558528428;7662.59721678169;5980;46;130
Car;683.6;173.7;797.86;213.94;28.09;002968.txt;144.809484649123;7391.37143416424;4560;40;114
Car;666.69;175.21;759.66;207.28;35.6;002968.txt;155.053175403226;6491.52111390875;2976;32;93
Car;793.15;180.84;825.73;209.76;38.02;005767.txt;168.73275862069;5534.42696566588;928;29;32
Car;0;231.79;128.42;374;3.45;006166.txt;119.830870301573;9348.55114547291;18304;143;128
Car;1182.66;135.23;1241;374;2.34;006166.txt;117.937344869158;9348.07823162839;14101;239;59
Car;191.5;186.04;445.98;268.57;13.98;006166.txt;136.13796331861;8234.44901394296;20828;82;254
Car;314.29;186.34;493.8;243.66;19.18;006166.txt;144.331912182691;7576.47647548695;10203;57;179
Car;872.39;171.11;1192.45;303.59;9.35;006166.txt;118.761174242424;9219.87009293934;42240;132;320
Car;927.16;172.87;1241;353.29;6.96;006166.txt;114.800106450364;9417.12629428434;56834;181;314
Car;735.59;184.3;1069.83;308.98;10.2;005300.txt;114.678324802009;9429.23477598452;41416;124;334
Car;623.45;166.99;851.49;266.56;14.96;005300.txt;122.209682017544;9066.26034266205;22800;100;228
Car;0;207.3;128.8;373.2;7.18;005300.txt;110.756259412651;9809.89345667819;21248;166;128
Car;8.77;194.13;255.89;275.96;14.54;005300.txt;123.404171040136;9046.26048492661;20007;81;247
Car;163.33;191.24;306.27;244.53;21.45;005300.txt;133.896358358623;8389.29807223785;7579;53;143
Car;274.96;187.17;363.91;220.04;33.24;005300.txt;164.433435478379;6242.00280443855;2937;33;89
Car;1031.41;180.01;1241;374;2.41;000626.txt;111.581351251841;9698.05629311766;40740;194;210
Car;752.11;171.69;911.06;266.25;13.13;000626.txt;128.456338960609;8711.56557137005;15105;95;159
Car;558.65;180.69;613.39;218.59;27.8;000626.txt;154.491866028708;6019.70663240311;2090;38;55
Car;589.02;177.91;627.14;207.54;37.06;000626.txt;161.598684210526;5849.26613861958;1140;30;38
Car;583.66;176.1;613.07;202.61;41.26;002658.txt;179.557051282051;6357.21597592045;780;26;30
Car;987.79;188.18;1241;374;4.01;002658.txt;111.482468673271;9805.41878290743;47244;186;254
Car;846.33;177.2;984.04;251.21;16.09;002658.txt;140.751713670192;7823.67474246091;10212;74;138
Car;1150.84;181.21;1241;250.26;15.81;002658.txt;113.666029622551;9653.69233382999;6279;69;91
Car;676.46;172.26;789.84;212.18;28.96;002658.txt;151.460121681416;6646.70714865776;4520;40;113
Car;674.72;171.67;775.6;207.34;31.59;002658.txt;153.772070957096;6497.28983878044;3636;36;101
Car;659.41;172.88;743.8;202.1;39.06;002658.txt;162.74751984127;6150.14230535675;2520;30;84
Car;663.45;181.42;711.93;217.65;30.78;007069.txt;153.543258101852;6324.61242271811;1728;36;48
Car;377.44;177.36;517.01;221.73;25.08;007069.txt;134.770576298701;8312.86380145359;6160;44;140
Car;303.62;180.4;480.53;236.61;20.66;007069.txt;129.011324656981;8680.71655355199;9912;56;177
Car;273.65;181.58;472.25;248.95;17.58;007069.txt;126.218124203105;8827.35058803618;13333;67;199
Car;236.71;182.54;448.75;258.48;15.23;007069.txt;123.660904915591;8945.9000343847;16112;76;212
Car;151.35;180.49;398.09;275.34;12.78;007069.txt;121.53488173876;9061.67627101201;23465;95;247
Car;0;186.56;191.35;349.83;7.6;007069.txt;108.700743583978;9907.94283084785;31133;163;191
Car;580.69;181.29;614.52;208.89;39.81;004997.txt;174.004901960784;5632.31533544791;918;27;34
Car;1088.51;195.02;1241;352.68;7.24;004997.txt;114.808823529412;9405.5741984036;24021;157;153
Car;711.57;177.26;879.07;235.61;20.13;004997.txt;130.890188834154;8513.95725595777;9744;58;168
Car;705.41;178.36;849;228.41;22.72;004997.txt;134.98625;8210.89842204861;7200;50;144
Car;680.37;179.6;790.68;217.38;30.25;004997.txt;147.520155502392;7104.84265595668;4180;38;110
Car;0;205.07;264.85;374;6.03;007224.txt;113.44288483952;9654.16486140157;44616;169;264
Car;280.69;187.64;429.18;282.94;14.9;007224.txt;139.548428117273;8296.58721670968;14155;95;149
Car;214.39;191.34;351.88;258.49;19.03;007224.txt;141.561145004903;7873.85705767142;9179;67;137
Car;588.54;179.6;646.08;218.85;28.39;003263.txt;155.687665782493;6613.69068783171;2262;39;58
Car;484.52;173.72;539.12;210.19;30.39;003263.txt;154.65601965602;5981.63524017652;2035;37;55
Car;502.07;170.49;549.13;209.4;34.74;003263.txt;159.299509001637;5711.47712469073;1833;39;47
Car;0;168.8;287.15;322.16;8.85;006662.txt;111.374111950767;9661.88122898987;44198;154;287
Car;907.86;144.23;1046.57;218.49;22.39;006662.txt;137.309984444877;8150.53141304662;10286;74;139
Car;987.96;160.25;1108.51;211.51;23.13;006662.txt;140.786501377411;7850.61484614564;6171;51;121
Car;141.37;179.7;396.15;264.19;13.78;006662.txt;115.655467128028;9393.11295799979;21675;85;255
Car;225.23;174.84;405.98;245.86;16.55;006662.txt;121.11019170579;9064.07872242021;12780;71;180
Car;256.85;162.25;455.97;234.24;18.81;006662.txt;128.533047180346;8640.40555919599;14328;72;199
Car;371.78;164.22;500.44;216.32;25.17;006662.txt;137.483378056053;8186.03065692505;6708;52;129
Car;387.89;169.99;509.92;209.42;27.25;006662.txt;139.371823770492;7985.1905380673;4880;40;122
Car;657.02;161.87;737.32;190.81;38.89;006662.txt;167.882327586207;5341.3969290651;2320;29;80
Car;576.83;176.73;605.63;203.16;41.39;000777.txt;178.648786717752;6226.6940183236;783;27;29
Car;648.3;173.95;728.05;202.25;40.5;000777.txt;170.290840517241;5711.13146782801;2320;29;80
Car;627.41;189.61;656.51;217.31;40.88;002252.txt;173.663793103448;5704.42637378971;812;28;29
Car;0;196.48;304.15;316.19;9.71;001531.txt;121.365830592105;9031.91231655244;36480;120;304
Car;1075.99;150.49;1241;279.95;9.86;001531.txt;122.209477444662;8994.86086609473;21414;129;166
Car;233.99;184.3;443.47;250.6;16.59;001531.txt;145.250144300144;7488.33933980602;13860;66;210
Car;577.54;182.12;611.04;210.87;38.42;005870.txt;174.763130252101;5675.26689692421;952;28;34
Car;754.74;176.19;993.49;258.17;14.59;005870.txt;124.914366261863;8892.91443183891;19598;82;239
Car;741.4;178.02;937.54;245.15;17.1;005870.txt;128.557588333841;8697.79930313909;13132;67;196
Car;704.73;178.81;841.77;225.23;24.72;005870.txt;140.506949836931;7733.29165072135;6439;47;137
Car;732.35;176.03;888.78;237.46;19.45;005870.txt;132.454077343422;8432.21436862117;9516;61;156
Car;317.74;196.5;504.71;314.03;10.91;000089.txt;118.214447566392;9227.00694435402;22066;118;187
Car;657.48;176.96;720.62;224.75;24.94;000089.txt;145.335813492064;7688.25429279061;3024;48;63
Car;458.28;184.16;538.75;243.43;19.85;000089.txt;132.728654661017;8456.57621280871;4720;59;80
Car;704.25;177.37;853.41;287.79;12.49;000089.txt;116.091381940207;9367.61445287975;16390;110;149
Car;635.02;178.02;665.21;203.12;41.73;000089.txt;167.623666666667;5530.88603988889;750;25;30
Car;562.21;181.43;599.83;214.42;33.67;005992.txt;167.431818181818;5424.65812765245;1221;33;37
Car;1165.52;179.13;1241;374;3.37;005992.txt;105.856697031039;10082.2789413171;14820;195;76
Car;802.67;172.04;1153.79;282.98;10.94;005992.txt;122.693706293706;9035.42853588784;38610;110;351
Car;981.68;162.02;1241;374;5.84;005992.txt;113.08872913643;9622.29167812003;55120;212;260
Car;502.24;174.64;538.1;199.72;43.47;005992.txt;155.406388888889;6797.1634591821;900;25;36
Car;127.46;199.34;245.49;252.76;21.6;002355.txt;133.877678285897;8531.38909879896;6254;53;118
Car;629.49;188.76;662;214.56;43.58;003618.txt;167.150641025641;5469.01547744456;858;26;33
Car;388.8;191.78;500.95;233.17;27.8;003618.txt;139.86968537415;7837.95984632958;4704;42;112
Car;366.98;190.44;481.48;237.53;25.32;003618.txt;135.278908418131;8292.24792702306;5405;47;115
Car;246.04;193.67;424.07;257.61;17.67;003618.txt;118.005574087079;9355.7970633818;11392;64;178
Car;68.97;194.51;356.06;288.47;12.82;003618.txt;115.403682771868;9467.92731799747;27072;94;288
Car;697.13;176.44;921.52;331.89;9.85;003618.txt;119.227707373272;9318.23432446737;34720;155;224
Car;31.57;204.11;428.44;374;6.02;003618.txt;109.636242406282;9857.30265596495;67490;170;397
Car;0;200.02;369.8;359.74;7.49;002080.txt;118.541183037617;9211.21076411661;58671;159;369
Car;1091.07;176.48;1241;374;2.93;002080.txt;107.902323232323;9918.59406194266;29700;198;150
Car;874.81;144.89;1241;374;6.27;002080.txt;112.969588911266;9639.44363742134;84410;230;367
Car;300.23;180.39;491.9;242.95;18.06;002080.txt;146.680290491471;7113.34327645674;11842;62;191
Car;380.92;179.54;525.13;225.54;23.32;002080.txt;152.069190404798;6807.72992033406;6670;46;145
Car;807.2;167.6;1017.73;258.35;13.29;002080.txt;122.421153846154;9136.46986910297;19110;91;210
Car;827.8;167.72;1153.76;278.04;10.99;002080.txt;116.548319792185;9383.2702291727;36186;111;326
Car;0;185.86;252.28;374;5.72;006869.txt;114.171663727219;9502.98911307144;47628;189;252
Car;351.99;176.12;472.84;249.32;15.96;006869.txt;138.974782067248;8041.38974671182;8833;73;121
Car;409.91;162.8;502.22;232.01;20.5;006869.txt;147.389746543779;7339.3171068482;6510;70;93
Car;467.92;174;519.8;212.64;29;006869.txt;154.575910931174;6075.1088630366;1976;38;52
Car;0;168.14;311.55;322.72;9.65;006090.txt;113.811145446194;9532.24986032824;47894;154;311
Car;156.08;179.83;401.54;272.27;14.26;006090.txt;115.457823129252;9399.73755620045;22785;93;245
Car;851.51;158.22;950.19;216.44;27.89;006090.txt;148.397988505747;7008.20606875083;5742;58;99
Car;917.02;171.34;1003.79;211.97;28.69;006090.txt;148.381031976744;6838.90139893502;3440;40;86
Car;277.02;187.3;451.61;247.33;19.25;006090.txt;122.048635057471;9065.98439229402;10440;60;174
Car;321.58;182.71;452.15;235.59;22.01;006090.txt;126.406560564597;8824.04920512261;6943;53;131
Car;336.98;175.41;487.31;230.57;24.28;006090.txt;133.640487658037;8325.95657267008;8305;55;151
Car;648.88;173.03;718.92;198.26;44.39;006090.txt;174.913857142857;5786.25243655102;1750;25;70
Car;0;196.02;295.57;327.33;8.83;006600.txt;119.560687022901;9156.24961634777;38645;131;295
Car;1151.51;151.38;1241;281.76;8.64;006600.txt;116.908397435897;9242.00855341469;11700;130;90
Car;308.14;183.25;524.12;253.74;15.66;006600.txt;143.876951058201;7869.68558647115;15120;70;216
Car;945.93;180.13;984.8;212.53;34.29;005614.txt;166.692708333333;5627.56703016493;1248;32;39
Car;0;195.12;283.82;374;4.81;002412.txt;111.996742799613;9766.3735310532;50657;179;283
Car;0;193.88;202.28;341.44;9.07;002412.txt;109.098366002141;9926.10763915505;29896;148;202
Car;312.46;197.24;411.26;252.29;20.93;002412.txt;153.270431588613;6095.5667198321;5445;55;99
Car;226.99;199.49;354.3;257.75;21.73;002412.txt;148.4443359375;6719.21760463715;7424;58;128
Car;1041.09;182.72;1241;374;4.68;005778.txt;107.5734765625;9998.22493973643;38400;192;200
Car;776.35;150.41;1162.94;308.93;9.58;005778.txt;118.845875418115;9261.07318681481;60988;158;386
Car;0;196.03;287.15;302.54;11.06;005778.txt;124.951745447374;8872.36786412191;30422;106;287
Car;214.4;189.49;379.35;251.68;18.23;005778.txt;137.014345063539;8156.83085482521;10230;62;165
Car;361.61;184.12;456.46;219.96;30.18;005778.txt;166.996165413534;5543.73254168693;3325;35;95
Car;639.56;184.91;673.91;211.49;41.75;000226.txt;167.228213507625;5479.74040225507;918;27;34
Car;380.88;187.77;500.81;231.78;26.05;000226.txt;138.217755681818;8035.89372829637;5280;44;120
Car;357.17;184.91;480.64;235.1;23.6;000226.txt;136.645783516659;8214.53386433509;6273;51;123
Car;215.93;190.62;415.34;261.33;15.96;000226.txt;120.069313380282;9265.26774847222;14200;71;200
Car;0;194.28;332.43;303.55;11.11;000226.txt;110.074451475627;9839.88974685287;36188;109;332
Car;723.32;176.8;1026.99;374;8.03;000226.txt;114.109877654432;9582.96777488585;59994;198;303
Car;0;216.97;387.72;374;4.31;000226.txt;106.005609524744;10088.321698491;61146;158;387
Car;563.67;182.53;604;217.39;32.09;001462.txt;161.659407665505;5830.18835226238;1435;35;41
Car;906.8;175.39;1241;355.86;6.87;001462.txt;110.728785240464;9685.82363575487;60300;180;335
Car;492.23;177.96;532.64;205.7;39.45;001462.txt;147.346428571429;7643.74471938776;1120;28;40
Car;0;185.29;167.83;374;4.43;003119.txt;113.640568070209;9543.38683219639;31563;189;167
Car;319.26;164.42;456.38;245.08;14.65;003119.txt;138.84405695233;8040.05047675552;11097;81;137
Car;386.43;149.13;488.64;223.82;19.15;003119.txt;147.496091679915;7351.21639966939;7548;74;102
Car;453.61;163.18;509.57;203.7;27.72;003119.txt;155.772767857143;6137.52515126754;2240;40;56
Car;1017.69;174.36;1241;374;2.3;006968.txt;114.293404017857;9604.51149220731;44800;200;224
Car;454.52;188.34;558.22;256.76;16.75;006968.txt;133.526442307692;8444.10118146047;7072;68;104
Car;676.58;173.24;728.91;211.55;30.55;006968.txt;150.809337044534;7014.69277213134;1976;38;52
Car;524.71;181.3;581.82;225.46;25.67;006968.txt;143.736044657097;7549.14962582257;2508;44;57
Car;707.94;173.73;796.32;244.02;18.46;006968.txt;127.69441367305;8771.27756176652;6319;71;89
Car;661.64;175.1;687.85;197.07;47.44;006968.txt;175.379370629371;6187.61918981368;572;22;26
Car;213.58;195.67;468.21;273.9;14.12;002555.txt;132.272486173957;8486.38981614172;19890;78;255
Car;781.56;178.13;1164.3;301.94;9.7;002555.txt;115.323584665351;9407.21890947075;47109;123;383
Car;736.92;165.32;1012.64;270.8;13.09;002555.txt;124.893581780538;8955.70855093897;28980;105;276
Car;377.4;186.06;515.04;231.79;24.68;002555.txt;153.749557165862;6576.95060366863;6210;45;138
Car;424.24;185.76;534.11;221.39;30.1;002555.txt;160.140972222222;5989.80064450933;3960;36;110
Car;871.24;138.44;1241;369.5;6.76;000245.txt;107.086179361179;10026.5341578843;85470;231;370
